EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MonthlyIncome,Over18,PercentSalaryHike,StandardHours,TotalWorkingYears,YearsAtCompany,YearsAtCompany,EnvironmentSatisfaction,JobSatisfaction,PerformanceRating
4187,24,Yes,Travel_Rarely,Human Resources,2,5,Human Resources,1,Male,3,Sales Executive,47680,Y,11,8,6,2,3,2,4,3
4188,43,No,Travel_Rarely,Sales,9,5,Technical Degree,1,Female,1,Research Director,12740,Y,19,8,6,5,6,4,3,3
4189,50,Yes,Travel_Rarely,Research & Development,12,4,Medical,1,Male,1,Research Director,49000,Y,11,8,3,3,4,1,3,3
4190,35,No,Travel_Rarely,Sales,2,4,Marketing,1,Male,3,Manufacturing Director,104660,Y,13,8,2,2,3,4,4,3
4191,36,No,Travel_Rarely,Research & Development,25,1,Life Sciences,1,Female,4,Sales Executive,170070,Y,12,8,6,1,2,2,1,3
4192,33,No,Travel_Frequently,Sales,9,2,Marketing,1,Male,4,Human Resources,29090,Y,11,8,10,5,6,3,1,3
4193,35,No,Travel_Rarely,Research & Development,10,1,Medical,1,Male,1,Research Scientist,57650,Y,14,8,1,1,2,3,4,3
4194,27,No,Travel_Rarely,Sales,8,2,Marketing,1,Female,3,Research Scientist,45990,Y,15,8,1,1,2,4,1,3
4195,26,Yes,Travel_Rarely,Sales,4,3,Marketing,1,Male,2,Manager,24040,Y,12,8,1,1,2,1,3,3
4196,27,No,Travel_Frequently,Sales,24,3,Life Sciences,1,Male,4,Healthcare Representative,31720,Y,20,8,9,9,10,4,3,4
4197,30,No,Travel_Frequently,Research & Development,1,4,Medical,1,Male,1,Research Scientist,20330,Y,14,8,12,12,13,3,4,3
4198,41,Yes,Travel_Rarely,Sales,20,4,Marketing,1,Male,2,Sales Executive,102090,Y,13,8,23,22,23,2,3,3
4199,34,No,Non-Travel,Research & Development,7,2,Technical Degree,1,Female,1,Research Scientist,86200,Y,13,8,10,9,10,2,3,3
4200,37,No,Travel_Rarely,Research & Development,17,3,Life Sciences,1,Female,3,Sales Executive,20640,Y,16,8,8,1,2,2,2,3
4201,46,No,Travel_Frequently,Research & Development,20,3,Technical Degree,1,Male,3,Sales Executive,40350,Y,14,8,14,9,10,1,4,3
4202,35,No,Travel_Rarely,Research & Development,8,4,Medical,1,Female,3,Research Scientist,38380,Y,16,8,1,1,2,4,4,3
4203,48,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,1,Sales Executive,45910,Y,16,8,23,1,2,1,3,3
4204,28,Yes,Travel_Rarely,Research & Development,10,1,Medical,1,Male,1,Sales Executive,25610,Y,22,8,2,2,3,3,3,4
4205,44,No,Travel_Rarely,Research & Development,1,1,Medical,1,Female,3,Research Scientist,15630,Y,12,8,9,4,5,2,1,3
4206,35,No,Non-Travel,Research & Development,5,4,Technical Degree,1,Female,3,Manufacturing Director,48980,Y,15,8,10,4,5,3,1,3
4207,26,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Female,3,Sales Executive,47890,Y,20,8,5,2,3,3,4,4
4208,33,No,Travel_Frequently,Sales,29,4,Life Sciences,1,Female,1,Human Resources,31800,Y,14,8,15,15,16,1,4,3
4209,35,No,Travel_Frequently,Research & Development,15,3,Medical,1,Male,3,Manufacturing Director,65490,Y,20,8,9,9,10,2,1,4
4210,35,No,Travel_Rarely,Human Resources,3,2,Life Sciences,1,Female,1,Laboratory Technician,63880,Y,13,8,4,2,3,3,1,3
4211,31,No,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,2,Research Scientist,112440,Y,12,8,10,7,8,4,4,3
4212,37,No,Travel_Rarely,Sales,4,3,Marketing,1,Male,4,Human Resources,160320,Y,13,8,7,7,8,1,3,3
4213,32,No,Travel_Rarely,Research & Development,21,3,Other,1,Male,2,Sales Executive,23620,Y,11,8,9,9,10,1,4,3
4214,38,No,Travel_Frequently,Research & Development,25,3,Medical,1,Male,2,Manufacturing Director,163280,Y,17,8,10,10,11,4,4,3
4215,50,No,Travel_Rarely,Sales,2,4,Marketing,1,Female,4,Research Scientist,83760,Y,14,8,29,27,28,2,3,3
4216,59,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,1,Laboratory Technician,166060,Y,11,8,28,21,22,1,1,3
4217,36,No,Travel_Rarely,Sales,1,2,Marketing,1,Female,2,Sales Executive,86060,Y,14,8,17,17,18,3,3,3
4218,55,No,Travel_Rarely,Research & Development,7,3,Medical,1,Male,3,Research Scientist,22720,Y,17,8,21,5,6,4,3,3
4219,36,No,Travel_Frequently,Research & Development,3,3,Life Sciences,1,Female,2,Laboratory Technician,20180,Y,13,8,6,6,7,2,2,3
4220,45,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,1,Sales Executive,70830,Y,12,8,25,1,2,2,NA,3
4221,35,No,Travel_Frequently,Human Resources,9,3,Other,1,Female,2,Sales Representative,40840,Y,13,8,5,3,4,2,1,3
4222,36,Yes,Travel_Rarely,Sales,7,2,Life Sciences,1,Male,4,Laboratory Technician,144110,Y,18,8,2,1,2,4,3,3
4223,59,No,Travel_Frequently,Research & Development,10,4,Life Sciences,1,Male,3,Research Scientist,23080,Y,19,8,20,4,5,1,3,3
4224,29,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,1,Sales Representative,48410,Y,11,8,6,5,6,3,2,3
4225,31,No,Travel_Rarely,Research & Development,3,2,Medical,1,Female,3,Sales Executive,42850,Y,21,8,1,1,2,3,2,4
4226,32,No,Travel_Rarely,Sales,3,4,Life Sciences,1,Male,2,Manufacturing Director,97150,Y,15,8,10,10,11,2,2,3
4227,36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Sales Representative,43200,Y,17,8,5,1,2,2,4,3
4228,31,No,Travel_Rarely,Research & Development,27,3,Medical,1,Female,2,Research Director,21320,Y,18,8,11,11,12,3,4,3
4229,35,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,2,Healthcare Representative,101240,Y,14,8,16,15,16,3,1,3
4230,45,No,Travel_Rarely,Human Resources,14,3,Human Resources,1,Female,1,Sales Executive,54730,Y,13,8,17,0,1,4,1,3
4231,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,3,Sales Executive,52070,Y,17,8,16,5,6,1,3,3
4232,46,No,Travel_Rarely,Research & Development,9,3,Medical,1,Male,3,Manager,164370,Y,15,8,16,4,5,2,2,3
4233,30,No,Travel_Rarely,Sales,18,3,Life Sciences,1,Male,4,Human Resources,22960,Y,18,8,10,10,11,4,4,3
4234,35,No,Travel_Rarely,Research & Development,20,4,Life Sciences,1,Female,3,Human Resources,40690,Y,13,8,6,6,7,2,3,3
4235,55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Laboratory Technician,74410,Y,12,8,24,1,2,1,4,3
4236,38,No,Non-Travel,Sales,11,1,Marketing,1,Male,2,Laboratory Technician,24300,Y,13,8,17,13,14,2,4,3
4237,34,No,Travel_Rarely,Research & Development,8,2,Medical,1,Male,1,Research Scientist,58780,Y,14,8,5,5,6,1,2,3
4238,56,No,Travel_Rarely,Human Resources,2,1,Medical,1,Male,2,Sales Executive,26440,Y,11,8,37,6,7,4,4,3
4239,23,No,Travel_Rarely,Research & Development,10,3,Medical,1,Male,2,Laboratory Technician,64390,Y,22,8,3,0,1,3,1,4
4240,51,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,Female,5,Manufacturing Director,24510,Y,17,8,10,4,5,4,4,3
4241,30,No,Travel_Rarely,Sales,8,2,Technical Degree,1,Male,1,Sales Representative,63920,Y,21,8,11,11,12,3,4,4
4242,46,Yes,Travel_Rarely,Sales,1,2,Medical,1,Female,2,Research Scientist,97140,Y,22,8,9,9,10,3,4,4
4243,40,No,Travel_Frequently,Research & Development,6,3,Medical,1,Male,1,Healthcare Representative,60770,Y,16,8,22,22,23,3,2,3
4244,51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Female,5,Sales Representative,24500,Y,12,8,11,10,11,3,4,3
4245,30,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,1,Manufacturing Director,92500,Y,12,8,11,11,12,3,2,3
4246,46,No,Travel_Frequently,Research & Development,12,1,Medical,1,Male,1,Laboratory Technician,20740,Y,15,8,21,10,11,3,1,3
4247,32,No,Travel_Rarely,Sales,15,3,Marketing,1,Male,1,Research Scientist,101690,Y,14,8,12,11,12,2,3,3
4248,54,No,Travel_Rarely,Research & Development,25,1,Medical,1,Female,1,Laboratory Technician,48550,Y,25,8,16,4,5,1,3,4
4249,24,No,Travel_Rarely,Sales,6,2,Marketing,1,Male,2,Research Scientist,40870,Y,20,8,4,3,4,1,3,4
4250,28,No,Non-Travel,Sales,9,4,Medical,1,Male,2,Laboratory Technician,23670,Y,13,8,5,5,6,2,3,3
4251,58,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Male,2,Sales Executive,29720,Y,14,8,38,37,38,4,3,3
4252,44,No,Non-Travel,Research & Development,23,2,Medical,1,Female,1,Research Scientist,195860,Y,16,8,17,3,4,2,2,3
4253,37,Yes,Travel_Rarely,Human Resources,9,3,Human Resources,1,Male,2,Healthcare Representative,54840,Y,17,8,7,3,4,3,1,3
4254,32,No,Travel_Rarely,Human Resources,12,2,Human Resources,1,Female,1,Sales Representative,20610,Y,15,8,1,1,2,4,1,3
4255,20,Yes,Travel_Frequently,Sales,4,4,Life Sciences,1,Female,2,Healthcare Representative,99240,Y,22,8,1,1,2,4,4,4
4256,34,No,Travel_Rarely,Research & Development,1,4,Other,1,Male,4,Laboratory Technician,41980,Y,22,8,16,16,17,1,3,4
4257,37,No,Non-Travel,Sales,24,2,Life Sciences,1,Male,1,Research Scientist,68150,Y,20,8,17,1,2,3,4,4
4258,59,No,Non-Travel,Research & Development,12,2,Life Sciences,1,Male,2,Sales Executive,47230,Y,14,8,30,3,4,3,4,3
4259,50,No,Travel_Frequently,Research & Development,3,4,Medical,1,Male,4,Research Scientist,61420,Y,13,8,28,8,9,1,2,3
4260,25,Yes,Travel_Rarely,Sales,10,1,Marketing,1,Male,2,Research Director,82370,Y,13,8,6,6,7,3,3,3
4261,25,No,Travel_Rarely,Research & Development,26,3,Technical Degree,1,Male,1,Laboratory Technician,88530,Y,22,8,2,2,3,4,4,4
4262,22,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,1,Sales Representative,193310,Y,12,8,1,0,1,2,4,3
4263,51,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Female,1,Sales Executive,20730,Y,14,8,23,13,14,1,1,3
4264,34,Yes,Travel_Frequently,Human Resources,4,4,Life Sciences,1,Female,5,Sales Executive,55620,Y,15,8,9,9,10,1,3,3
4265,54,No,Non-Travel,Research & Development,9,3,Life Sciences,1,Male,1,Laboratory Technician,196130,Y,17,8,23,5,6,4,4,3
4266,24,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,2,Laboratory Technician,34070,Y,13,8,6,5,6,2,3,3
4267,34,No,Travel_Rarely,Sales,4,3,Marketing,1,Female,2,Sales Representative,50630,Y,12,8,12,1,2,3,2,3
4268,37,No,Travel_Rarely,Sales,6,1,Technical Degree,1,Male,1,Laboratory Technician,46390,Y,12,8,12,5,6,3,4,3
4269,34,No,Travel_Rarely,Sales,9,2,Medical,1,Male,2,Healthcare Representative,48760,Y,21,8,14,11,12,3,1,4
4270,36,No,Travel_Frequently,Human Resources,7,3,Medical,1,Male,1,Research Scientist,26900,Y,11,8,10,9,10,2,4,3
4271,36,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,2,Manufacturing Director,175670,Y,13,8,7,1,2,1,4,3
4272,43,No,Travel_Frequently,Research & Development,3,4,Life Sciences,1,Male,1,Sales Executive,24080,Y,12,8,25,25,26,3,4,3
4273,30,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Female,3,Healthcare Representative,28140,Y,24,8,10,10,11,1,3,4
4274,33,No,Non-Travel,Sales,7,3,Life Sciences,1,Male,2,Sales Executive,112450,Y,21,8,8,7,8,3,2,4
4275,56,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Male,2,Laboratory Technician,33120,Y,19,8,7,5,6,2,2,3
4276,51,No,Travel_Rarely,Research & Development,3,2,Other,1,Female,2,Sales Representative,190490,Y,14,8,23,20,21,1,3,3
4277,31,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,3,Sales Executive,21410,Y,20,8,12,7,8,2,3,4
4278,26,No,Travel_Rarely,Sales,17,3,Medical,1,Female,2,Manager,57690,Y,19,8,5,5,6,3,2,3
4279,58,Yes,Travel_Rarely,Sales,2,2,Medical,1,Female,1,Research Scientist,43850,Y,13,8,40,40,41,4,4,3
4280,19,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Male,1,Manager,53320,Y,23,8,0,0,1,4,3,4
4281,22,No,Travel_Rarely,Sales,29,4,Technical Degree,1,Male,1,Sales Executive,46630,Y,13,8,3,2,3,3,4,3
4282,49,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Sales Executive,47240,Y,11,8,16,15,16,3,1,3
4283,43,No,Travel_Frequently,Sales,2,2,Life Sciences,1,Male,1,Sales Executive,32110,Y,13,8,18,3,4,2,3,3
4284,50,No,Travel_Frequently,Research & Development,19,4,Life Sciences,1,Male,2,Sales Executive,53770,Y,14,8,16,2,3,3,4,3
4285,31,Yes,Travel_Rarely,Research & Development,15,1,Medical,1,Female,2,Sales Executive,40660,Y,22,8,4,2,3,2,3,4
4286,41,No,Travel_Rarely,Research & Development,17,2,Other,1,Male,1,Manufacturing Director,52080,Y,11,8,12,9,10,3,3,3
4287,26,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,Male,2,Sales Executive,48770,Y,13,8,8,8,9,3,3,3
4288,36,No,Travel_Rarely,Human Resources,25,1,Human Resources,1,Male,2,Research Scientist,31170,Y,21,8,7,3,4,2,2,4
4289,51,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,1,Female,1,Manager,15690,Y,11,8,18,4,5,1,4,3
4290,39,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,1,Research Scientist,196580,Y,13,8,17,15,16,4,3,3
4291,25,No,Travel_Rarely,Sales,29,1,Medical,1,Female,3,Research Scientist,30690,Y,14,8,6,2,3,1,3,3
4292,30,No,Travel_Rarely,Research & Development,21,1,Medical,1,Male,2,Laboratory Technician,104350,Y,11,8,12,11,12,3,4,3
4293,32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,2,Research Director,41480,Y,15,8,10,5,6,1,1,3
4294,45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,1,Female,2,Healthcare Representative,57680,Y,23,8,9,6,7,3,4,4
4295,38,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Female,2,Research Director,50420,Y,16,8,19,3,4,4,3,3
4296,30,No,Travel_Rarely,Sales,13,3,Marketing,1,Female,2,Laboratory Technician,57700,Y,16,8,5,5,6,1,3,3
4297,32,No,Travel_Frequently,Sales,2,3,Marketing,1,Male,3,Laboratory Technician,77560,Y,21,8,9,8,9,4,4,4
4298,30,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,3,Sales Executive,103060,Y,13,8,8,3,4,4,1,3
4299,30,No,Travel_Rarely,Sales,9,3,Medical,1,Male,2,Research Scientist,39360,Y,11,8,6,5,6,2,4,3
4300,41,No,Travel_Frequently,Sales,10,2,Medical,1,Female,3,Manufacturing Director,79450,Y,12,8,21,7,8,4,1,3
4301,41,No,Travel_Rarely,Research & Development,10,4,Medical,1,Male,4,Research Scientist,57430,Y,12,8,7,5,6,3,1,3
4302,19,No,Travel_Rarely,Research & Development,1,3,Other,1,Female,5,Manufacturing Director,152020,Y,18,8,1,1,2,2,2,3
4303,40,No,Travel_Frequently,Research & Development,26,4,Medical,1,Male,2,Manufacturing Director,54400,Y,12,8,20,20,21,2,2,3
4304,35,No,Travel_Rarely,Sales,8,1,Marketing,1,Female,3,Laboratory Technician,37600,Y,14,8,10,10,11,3,2,3
4305,53,No,Travel_Rarely,Sales,14,2,Life Sciences,1,Female,5,Manufacturing Director,35170,Y,12,8,13,7,8,2,3,3
4306,45,No,Travel_Rarely,Sales,1,4,Technical Degree,1,Male,1,Research Scientist,25800,Y,17,8,20,17,18,2,2,3
4307,32,No,Travel_Frequently,Sales,2,2,Life Sciences,1,Female,1,Manufacturing Director,21660,Y,19,8,9,9,10,2,4,3
4308,29,No,Non-Travel,Research & Development,10,4,Technical Degree,1,Male,3,Healthcare Representative,58690,Y,11,8,10,10,11,4,3,3
4309,51,No,Travel_Rarely,Research & Development,1,3,Other,1,Female,3,Research Director,80080,Y,15,8,10,1,2,2,3,3
4310,58,No,Travel_Rarely,Sales,3,3,Marketing,1,Female,1,Research Scientist,52060,Y,11,8,9,1,2,2,2,3
4311,40,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1,Male,4,Laboratory Technician,52950,Y,18,8,15,12,13,3,4,3
4312,34,No,Travel_Frequently,Sales,24,4,Marketing,1,Male,2,Manufacturing Director,164130,Y,16,8,6,4,5,3,3,3
4313,22,No,Travel_Rarely,Research & Development,3,3,Medical,1,Male,1,Laboratory Technician,132690,Y,25,8,2,2,3,3,4,4
4314,27,No,Non-Travel,Research & Development,3,3,Medical,1,Male,1,Healthcare Representative,27830,Y,16,8,6,2,3,4,2,3
4315,28,No,Travel_Rarely,Sales,4,4,Life Sciences,1,Male,2,Healthcare Representative,54330,Y,13,8,5,5,6,3,4,3
4316,57,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Manufacturing Director,20130,Y,14,8,12,5,6,3,4,3
4317,27,No,Non-Travel,Research & Development,2,3,Life Sciences,1,Male,1,Manufacturing Director,139660,Y,19,8,1,1,2,3,3,3
4318,50,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Female,2,Manufacturing Director,43740,Y,15,8,21,5,6,3,2,3
4319,41,No,Travel_Rarely,Sales,7,4,Marketing,1,Male,4,Laboratory Technician,68420,Y,12,8,13,9,10,1,3,3
4320,30,No,Travel_Rarely,Human Resources,1,4,Human Resources,1,Female,1,Manager,174260,Y,12,8,12,10,11,2,4,3
4321,38,No,Travel_Rarely,Sales,1,1,Medical,1,Male,2,Laboratory Technician,176030,Y,16,8,12,8,9,1,4,3
4322,32,No,Travel_Rarely,Research & Development,20,3,Medical,1,Female,1,Manufacturing Director,45810,Y,14,8,8,5,6,3,3,3
4323,27,No,Travel_Rarely,Research & Development,5,4,Medical,1,Male,2,Healthcare Representative,47350,Y,13,8,6,5,6,3,2,3
4324,19,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,1,Male,2,Healthcare Representative,41870,Y,22,8,1,0,1,3,1,4
4325,36,No,Travel_Frequently,Sales,25,3,Marketing,1,Female,2,Research Director,55050,Y,21,8,13,8,9,4,2,4
4326,30,No,Non-Travel,Sales,1,3,Medical,1,Female,1,Sales Executive,54700,Y,18,8,12,12,13,3,1,3
4327,45,No,Travel_Rarely,Research & Development,24,2,Medical,1,Male,2,Sales Executive,54760,Y,13,8,9,5,6,3,1,3
4328,56,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Male,4,Manager,25870,Y,12,8,19,2,3,3,1,3
4329,33,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,1,Sales Executive,24400,Y,18,8,4,3,4,3,4,3
4330,19,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Male,2,Sales Executive,159720,Y,21,8,1,1,2,2,4,4
4331,46,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,Female,2,Laboratory Technician,153790,Y,12,8,24,24,25,2,1,3
4332,38,No,Travel_Rarely,Sales,4,4,Life Sciences,1,Male,1,Manufacturing Director,70820,Y,14,8,2,2,3,3,4,3
4333,31,No,Travel_Rarely,Sales,2,5,Life Sciences,1,Male,2,Sales Representative,27280,Y,11,8,7,4,5,NA,4,3
4334,34,No,Travel_Rarely,Sales,9,3,Marketing,1,Female,2,Manager,53680,Y,14,8,9,3,4,4,2,3
4335,41,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,1,Male,5,Laboratory Technician,53470,Y,24,8,4,4,5,2,2,4
4336,50,No,Travel_Rarely,Sales,19,4,Marketing,1,Male,3,Sales Executive,31950,Y,11,8,5,3,4,3,3,3
4337,53,No,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,1,Manager,39890,Y,13,8,5,4,5,4,1,3
4338,33,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Male,1,Human Resources,33060,Y,11,8,8,8,9,4,2,3
4339,40,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,Female,2,Sales Executive,70050,Y,20,8,21,20,21,4,3,4
4340,55,No,Travel_Rarely,Research & Development,6,1,Life Sciences,1,Female,2,Laboratory Technician,26550,Y,17,8,36,24,25,3,2,3
4341,34,No,Travel_Frequently,Human Resources,7,4,Other,1,Female,1,Research Scientist,13930,Y,11,8,10,10,11,4,3,3
4342,51,No,Travel_Rarely,Human Resources,4,2,Human Resources,1,Male,2,Sales Representative,25700,Y,18,8,21,7,8,4,2,3
4343,52,No,Travel_Rarely,Research & Development,2,4,Medical,1,Female,2,Sales Representative,35370,Y,11,8,34,33,34,3,3,3
4344,27,No,Travel_Rarely,Sales,15,3,Marketing,1,Male,1,Research Scientist,39860,Y,12,8,7,7,8,4,2,3
4345,35,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,2,Research Director,108830,Y,12,8,8,1,2,2,3,3
4346,43,No,Non-Travel,Research & Development,6,2,Medical,1,Male,1,Healthcare Representative,20280,Y,20,8,7,5,6,4,NA,4
4347,45,No,Non-Travel,Research & Development,9,2,Medical,1,Female,1,Sales Executive,95250,Y,19,8,22,20,21,1,4,3
4348,37,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,1,Research Scientist,29290,Y,12,8,8,8,9,2,1,3
4349,35,No,Travel_Frequently,Research & Development,1,3,Other,1,Male,2,Research Director,22750,Y,13,8,10,6,7,2,2,3
4350,42,No,Non-Travel,Research & Development,1,1,Technical Degree,1,Male,2,Sales Executive,78790,Y,11,8,11,5,6,3,3,3
4351,38,No,Travel_Rarely,Sales,8,2,Marketing,1,Male,5,Research Scientist,49300,Y,14,8,14,1,2,4,3,3
4352,38,No,Travel_Rarely,Human Resources,25,1,Human Resources,1,Female,1,Manufacturing Director,78470,Y,14,8,9,7,8,4,4,3
4353,27,No,Travel_Frequently,Research & Development,13,4,Medical,1,Male,1,Manager,44010,Y,13,8,6,2,3,3,1,3
4354,49,No,Non-Travel,Research & Development,23,1,Other,1,Female,2,Sales Executive,92410,Y,19,8,7,7,8,4,4,3
4355,34,No,Travel_Frequently,Research & Development,7,2,Medical,1,Male,4,Sales Representative,29740,Y,23,8,5,5,6,4,3,4
4356,40,No,Travel_Rarely,Research & Development,23,3,Medical,1,Female,1,Laboratory Technician,45020,Y,12,8,15,7,8,3,4,3
4357,38,Yes,Travel_Rarely,Sales,6,4,Life Sciences,1,Female,3,Research Scientist,107480,Y,15,8,17,1,2,2,1,3
4358,29,Yes,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,2,Research Scientist,15550,Y,19,8,10,10,11,2,4,3
4359,22,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,4,Healthcare Representative,129360,Y,11,8,4,4,5,4,2,3
4360,36,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Female,2,Laboratory Technician,23050,Y,17,8,8,8,9,2,4,3
4361,40,No,Non-Travel,Research & Development,28,2,Life Sciences,1,Male,1,Manufacturing Director,167040,Y,22,8,5,3,4,4,4,4
4362,46,No,Travel_Rarely,Research & Development,25,1,Medical,1,Male,5,Research Scientist,34330,Y,18,8,17,4,5,4,1,3
4363,32,Yes,Travel_Rarely,Research & Development,5,3,Medical,1,Male,1,Healthcare Representative,34770,Y,11,8,14,14,15,4,4,3
4364,30,No,Non-Travel,Research & Development,17,4,Life Sciences,1,Male,2,Healthcare Representative,64300,Y,12,8,12,11,12,3,3,3
4365,27,No,Travel_Frequently,Research & Development,18,2,Medical,1,Female,1,Laboratory Technician,65160,Y,19,8,7,7,8,4,3,3
4366,51,No,Travel_Rarely,Research & Development,2,1,Medical,1,Female,1,Manufacturing Director,39070,Y,13,8,16,10,11,2,2,3
4367,30,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,1,Female,2,Research Scientist,55620,Y,13,8,8,5,6,4,1,3
4368,41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,2,Human Resources,68830,Y,19,8,16,1,2,4,4,3
4369,30,Yes,Travel_Frequently,Sales,3,2,Medical,1,Male,2,Healthcare Representative,28620,Y,14,8,9,6,7,3,1,3
4370,29,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Sales Executive,49780,Y,13,8,7,6,7,3,3,3
4371,45,No,Non-Travel,Research & Development,2,3,Medical,1,Female,2,Research Scientist,103680,Y,12,8,23,19,20,4,4,3
4372,54,No,Travel_Rarely,Sales,8,2,Marketing,1,Female,2,Laboratory Technician,61340,Y,19,8,16,6,7,4,1,3
